location_id,business_date,orders,gross_cents,refund_cents,labor_minutes,completed_jobs,on_time_jobs
L0174,2025-05-01,44,92532,1812,220,42,40
L0174,2025-05-02,61,121878,2231,183,60,57
L0174,2025-05-03,63,179739,4208,315,55,50
L0174,2025-05-04,52,109460,3302,260,44,43
L0174,2025-05-05,57,220077,4294,399,49,48
L0174,2025-05-06,62,208940,4611,248,58,51
L0174,2025-05-07,53,133931,6253,212,48,45
L0174,2025-05-08,58,206364,1092,174,49,46
L0174,2025-05-09,54,189054,7570,270,47,43
L0174,2025-05-10,76,152608,4763,456,66,61
L0174,2025-05-11,52,133796,1048,208,48,45
L0174,2025-05-12,44,90288,2181,132,40,39
L0174,2025-05-13,48,150432,4029,144,44,41
L0174,2025-05-14,44,110616,4753,220,38,33
L0174,2025-05-15,44,139304,4327,308,38,37
L0174,2025-05-16,50,93300,3438,300,44,43
L0174,2025-05-17,59,209863,2205,177,54,52
L0174,2025-05-18,56,250824,12319,392,54,47
L0174,2025-05-19,61,249917,4369,305,55,49
L0174,2025-05-20,45,126450,4261,135,39,37
L0174,2025-05-21,49,122745,3408,245,48,43
L0174,2025-05-22,59,133045,2365,354,55,52
L0174,2025-05-23,48,159216,5172,240,45,41
L0174,2025-05-24,61,192821,1355,305,59,54
L0174,2025-05-25,51,124695,1752,357,45,43
L0174,2025-05-26,62,140368,5214,248,60,52
L0174,2025-05-27,54,219510,4015,270,52,47
L0174,2025-05-28,45,89505,1019,270,41,40
L0174,2025-05-29,56,136192,6154,392,49,47
L0174,2025-05-30,56,191632,4373,392,48,47
L0174,2025-05-31,62,239444,3434,310,53,52
L0174,2025-06-01,52,143052,6708,260,50,46
L0174,2025-06-02,46,109802,1798,230,40,37
L0174,2025-06-03,51,194973,1946,306,44,40
L0174,2025-06-04,47,158437,5847,329,46,44
L0174,2025-06-05,49,115542,3851,343,48,45
L0174,2025-06-06,43,116358,950,172,38,33
L0174,2025-06-07,61,119316,5617,244,54,52
L0174,2025-06-08,73,169725,2470,365,67,63
L0174,2025-06-09,53,161491,161492,371,45,40
L0174,2025-06-10,60,159180,1457,300,51,49
L0174,2025-06-11,57,179892,7912,342,49,43
L0174,2025-06-12,62,156550,6879,186,54,51
L0174,2025-06-13,61,135176,2952,427,58,52
L0174,2025-06-14,65,168025,5111,455,59,53
L0174,2025-06-15,57,127452,1465,228,49,47
L0174,2025-06-16,62,147932,4577,248,56,49
L0174,2025-06-17,63,202419,4658,252,56,49
L0174,2025-06-18,44,163988,6090,220,37,36
L0174,2025-06-19,43,98771,4080,258,41,38
L0174,2025-06-20,58,192444,3306,174,56,49
L0174,2025-06-21,65,284310,6780,390,64,61
L0174,2025-06-22,54,176904,7351,378,49,45
L0174,2025-06-23,63,221067,2424,189,62,61
L0174,2025-06-24,61,137250,969,366,53,51
L0174,2025-06-25,51,212262,6797,153,47,46
L0174,2025-06-26,43,167399,2220,172,39,34
L0174,2025-06-27,50,189650,8474,250,47,41
L0174,2025-06-28,64,220224,6448,448,63,59
L0174,2025-06-29,65,177710,5811,260,58,50
L0175,2025-01-01,49,123333,5353,196,45,40
L0175,2025-01-02,50,200550,4127,200,44,40
L0175,2025-01-03,43,118981,1201,215,40,36
L0175,2025-01-04,56,234472,10906,392,50,49
L0175,2025-01-04,56,234472,10906,392,50,49
L0175,2025-01-05,49,116326,5637,245,42,37
L0175,2025-01-06,59,197591,3178,236,52,46
L0175,2025-01-07,57,175560,5181,171,56,51
L0175,2025-01-08,44,150876,4800,132,43,41
L0175,2025-01-09,54,104058,4319,378,50,49
L0175,2025-01-10,54,178578,1771,378,47,46
L0175,2025-01-11,70,200760,8627,210,67,61
L0175,2025-01-12,57,244416,2164,342,50,49
L0175,2025-01-13,42,150234,2147,210,39,34
L0175,2025-01-14,40,124440,5789,280,37,32
L0175,2025-01-15,50,220900,2107,250,46,45
L0175,2025-01-16,40,158560,2558,240,34,32
L0175,2025-01-17,43,95331,2601,172,37,34
L0175,2025-01-18,69,222870,3180,207,64,55
L0175,2025-01-19,68,184484,8662,272,65,58
L0175,2025-01-20,40,75240,2181,120,35,35
L0175,2025-01-21,40,76680,1540,200,36,35
L0175,2025-01-22,45,188235,4159,180,42,38
L0175,2025-01-23,56,196112,3169,224,54,48
L0175,2025-01-24,45,172980,7859,225,41,36
L0175,2025-01-25,54,211734,6132,162,53,45
L0175,2025-01-26,55,223740,1319,330,54,50
L0175,2025-01-27,56,152656,6080,224,51,47
L0175,2025-01-28,48,137040,2638,144,45,43
L0175,2025-01-29,46,100372,1953,230,42,36
L0175,2025-01-30,54,225882,5566,270,47,41
L0175,2025-01-31,44,167024,6302,264,43,38
L0175,2025-02-01,57,168549,7741,399,51,47
L0175,2025-02-03,48,192816,3351,192,44,38
L0175,2025-02-04,43,156692,2716,215,36,34
L0175,2025-02-04,43,156692,2716,215,36,34
L0175,2025-02-05,49,185759,7460,147,41,38
L0175,2025-02-06,49,180173,3052,196,42,36
L0175,2025-02-07,41,169412,7742,287,37,34
L0175,2025-02-08,70,156590,7191,420,68,60
L0175,2025-02-09,61,266509,2462,366,54,46
L0175,2025-02-10,44,156508,2162,220,43,42
L0175,2025-02-11,43,185631,9207,172,42,38
L0175,2025-02-12,51,145452,863,255,46,45
L0175,2025-02-13,41,93439,3800,164,34,32
L0175,2025-02-14,47,122012,5584,141,42,37
L0175,2025-02-15,60,245580,2706,360,53,49
L0175,2025-02-16,55,144705,4419,220,52,48
L0175,2025-02-17,41,101229,3781,205,36,31
L0175,2025-02-18,51,204663,10153,255,46,43
L0175,2025-02-19,53,199598,2900,318,46,44
L0175,2025-02-20,57,114000,2539,399,55,51
L0175,2025-02-21,48,98640,2065,240,45,39
L0175,2025-02-21,48,98640,2065,240,45,39
L0175,2025-02-22,67,286961,2964,268,57,49
L0175,2025-02-23,64,214400,9850,256,55,53
L0175,2025-02-24,46,134918,4593,322,39,35
L0175,2025-02-25,40,176600,3558,120,38,34
L0175,2025-02-26,47,98512,3206,329,40,38
L0175,2025-02-27,40,179440,8387,240,34,30
L0175,2025-02-28,49,165669,5270,245,43,41
L0175,2025-03-01,56,134344,1919,168,55,47
L0175,2025-03-02,51,94911,1928,306,45,41
L0175,2025-03-03,58,137170,4904,290,53,52
L0175,2025-03-04,42,139062,4978,126,40,39
L0175,2025-03-05,43,90988,3120,172,39,38
L0175,2025-03-06,46,149638,6381,276,45,44
L0175,2025-03-07,45,141570,1960,225,41,38
L0175,2025-03-08,57,138681,1221,171,53,50
L0175,2025-03-09,57,215802,1361,171,51,47
L0175,2025-03-10,53,237652,11186,212,49,48
L0175,2025-03-11,40,168760,3017,200,38,32
L0175,2025-03-12,51,223431,10044,204,46,40
L0175,2025-03-13,58,260826,4692,232,57,53
L0175,2025-03-14,44,103444,3317,264,41,37
L0175,2025-03-15,55,225005,10131,330,48,47
L0175,2025-03-16,55,155375,5822,220,47,43
L0175,2025-03-17,43,166066,931,129,42,36
L0175,2025-03-18,49,160181,4103,294,45,41
L0175,2025-03-19,54,213192,5782,162,48,47
L0175,2025-03-20,50,151700,1277,200,43,42
L0175,2025-03-21,59,263081,9645,413,54,47
L0175,2025-03-22,58,165184,5560,174,50,44
L0175,2025-03-23,70,204050,8099,490,62,58
L0175,2025-03-24,39,126477,1067,117,34,29
L0175,2025-03-25,55,235950,11549,165,47,44
L0175,2025-03-26,57,110181,829,228,50,44
L0175,2025-03-27,49,186543,3013,196,42,38
L0175,2025-03-28,46,145682,1296,322,42,38
L0175,2025-03-29,68,187952,7785,408,57,54
L0175,2025-03-30,47,159471,7044,188,42,41
L0175,2025-03-31,41,114431,1135,246,39,35
L0175,2025-04-01,54,197640,9253,162,48,44
L0175,2025-04-02,56,102256,3759,280,54,53
L0175,2025-04-03,45,128745,2703,225,39,38
L0175,2025-04-04,42,186900,5740,252,39,38
L0175,2025-04-05,67,128439,5950,469,64,61
L0175,2025-04-06,64,-100,2698,192,56,53
L0175,2025-04-07,49,204330,2938,196,48,43
L0175,2025-04-08,45,86805,2673,180,41,38
L0175,2025-04-09,53,137800,4217,265,45,39
L0175,2025-04-10,45,192510,6394,135,41,40
L0175,2025-04-11,45,124560,1226,270,43,38
L0175,2025-04-12,62,173290,2966,372,60,54
L0175,2025-04-13,49,115983,2397,294,48,42
L0175,2025-04-14,54,97254,3590,378,46,44
L0175,2025-04-15,42,113022,1409,252,37,35
L0175,2025-04-16,49,182623,1590,343,45,42
L0175,2025-04-17,51,116229,5696,204,44,38
L0175,2025-04-18,43,134375,2512,258,40,36
L0175,2025-04-19,50,90550,820,300,47,43
L0175,2025-04-20,53,210251,6627,212,49,44
L0175,2025-04-21,50,107050,3133,200,46,42
L0175,2025-04-23,49,104174,1478,196,47,40
L0175,2025-04-24,48,189264,1837,240,43,40
L0175,2025-04-25,44,117788,4910,176,41,37
L0175,2025-04-26,56,229600,6063,280,52,50
L0175,2025-04-27,61,122610,3051,244,52,46
L0175,2025-04-28,50,173350,1903,200,44,42
L0175,2025-04-29,58,199868,9859,348,50,44
L0175,2025-04-30,49,93982,615,245,46,44
L0175,2025-05-01,46,104972,4194,230,43,38
L0175,2025-05-02,46,93748,623,138,39,37
L0175,2025-05-03,64,288000,11820,384,55,54
L0175,2025-05-04,62,164734,2867,434,55,53
L0175,2025-05-05,46,126960,4323,184,41,39
L0175,2025-05-06,57,137826,1429,285,51,50
L0175,2025-05-07,45,193455,4246,180,42,41
L0175,2025-05-08,52,209768,9798,312,51,47
L0175,2025-05-09,53,120999,5740,318,46,44
L0175,2025-05-10,56,107464,1177,336,52,44
L0175,2025-05-11,49,218540,9258,343,43,42
L0175,2025-05-12,55,185295,4414,220,54,51
L0175,2025-05-13,40,169440,5439,160,36,34
L0175,2025-05-14,49,146363,3856,245,45,41
L0175,2025-05-15,57,245442,10565,399,52,45
L0175,2025-05-16,51,118932,847,153,47,43
L0175,2025-05-17,69,126822,2763,207,59,55
L0175,2025-05-18,67,271484,6379,268,57,49
L0175,2025-05-19,45,159120,3513,315,40,39
L0175,2025-05-20,58,125048,3019,232,53,47
L0175,2025-05-21,39,116766,5261,156,37,36
L0175,2025-05-22,52,195832,1039,208,45,41
L0175,2025-05-23,40,145600,2994,160,37,36
L0175,2025-05-24,68,298996,2291,408,66,61
L0175,2025-05-25,52,95888,4113,260,45,43
L0175,2025-05-26,50,96600,4599,300,43,37
L0175,2025-05-27,48,88032,1938,240,43,38
L0175,2025-05-28,52,172796,1676,312,47,40
L0175,2025-05-29,53,182585,2832,318,49,44
L0175,2025-05-30,46,184828,4735,138,40,34
L0175,2025-05-31,65,144625,1776,195,64,56
L0175,2025-06-01,50,200950,6315,350,43,41
L0175,2025-06-02,43,85269,740,301,41,39
L0175,2025-06-03,40,95120,2132,120,34,31
L0175,2025-06-04,56,244272,5992,336,47,44
L0175,2025-06-05,43,79163,1680,215,38,33
L0175,2025-06-06,47,112894,3555,188,39,34
L0175,2025-06-07,58,215702,2253,232,53,47
L0175,2025-06-08,50,203150,2951,350,46,41
L0175,2025-06-09,52,189228,6426,208,44,40
L0175,2025-06-10,51,174012,7907,357,50,45
L0175,2025-06-11,43,80840,757,215,41,37
L0175,2025-06-12,54,116748,4906,324,49,43
L0175,2025-06-13,47,203745,1487,188,43,40
L0175,2025-06-14,70,221480,4837,420,60,54
L0175,2025-06-15,53,186719,5970,212,49,48
L0175,2025-06-16,53,194775,5583,212,52,51
L0175,2025-06-17,52,202904,2305,156,45,44
L0175,2025-06-18,40,92040,680,200,37,35
L0175,2025-06-19,56,115360,3127,336,49,43
L0175,2025-06-20,52,201448,5915,364,49,48
L0175,2025-06-21,56,109368,4887,336,51,46
L0175,2025-06-22,68,187884,7453,272,64,61
L0175,2025-06-23,53,150573,3917,371,45,43
L0175,2025-06-24,48,178752,4040,192,46,45
L0175,2025-06-25,47,112377,5388,282,43,41
L0175,2025-06-26,54,158112,7074,324,53,51
L0175,2025-06-27,59,244083,9701,354,53,51
L0175,2025-06-28,57,109155,2795,228,49,43
L0175,2025-06-29,56,143304,4131,168,51,44
L0176,2025-01-01,87,377232,12839,261,86,75
L0176,2025-01-02,99,232056,1645,495,87,81
L0176,2025-01-03,71,194469,8876,213,64,62
L0176,2025-01-04,109,218218,4605,436,100,95
L0176,2025-01-05,107,455178,18380,321,95,83
L0176,2025-01-06,101,356530,3218,707,97,86
L0176,2025-01-07,74,330632,9238,222,66,61
L0176,2025-01-08,70,247030,1757,280,61,52
L0176,2025-01-09,70,281890,2664,280,69,63
L0176,2025-01-10,73,197611,8995,438,66,65
L0176,2025-01-11,113,367363,12288,791,111,104
L0176,2025-01-12,118,450996,15259,708,116,108
L0176,2025-01-13,80,255920,9673,320,74,68
L0176,2025-01-14,70,255500,3519,420,60,52
L0176,2025-01-15,79,177355,7280,474,73,70
L0176,2025-01-16,70,131250,719,280,61,53
L0176,2025-01-17,86,194532,4409,516,81,76
L0176,2025-01-18,115,274275,8768,575,105,95
UNKNOWN,2025-01-19,105,290955,6689,315,95,93
L0176,2025-01-20,95,183825,4758,665,82,78
L0176,2025-01-21,78,273858,7290,390,71,67
L0176,2025-01-22,90,278910,11408,270,78,69
L0176,2025-01-23,79,197895,2487,237,70,67
L0176,2025-01-24,103,187151,1821,618,88,76
L0176,2025-01-25,98,246470,1744,686,85,74
L0176,2025-01-26,87,270657,10285,261,80,69
L0176,2025-01-27,96,397248,6870,384,84,75
L0176,2025-01-28,103,374611,16552,309,89,80
L0176,2025-01-29,100,356400,2685,400,96,93
L0176,2025-01-30,98,275870,2476,294,86,73
L0176,2025-01-31,96,234336,7506,576,92,83
L0176,2025-02-01,104,193856,1965,416,103,89
L0176,2025-02-02,83,188244,1054,498,80,76
L0176,2025-02-03,103,323935,8994,412,94,82
L0176,2025-02-04,100,429500,11965,500,90,83
L0176,2025-02-05,87,329556,5609,522,81,78
L0176,2025-02-06,92,314272,14018,460,83,81
L0176,2025-02-07,73,300103,11560,511,72,69
L0176,2025-02-08,91,378924,12948,637,88,83
L0176,2025-02-09,110,267850,10181,550,108,96
L0176,2025-02-10,90,392490,2961,630,84,76
L0176,2025-02-11,83,227752,3321,332,73,68
L0176,2025-02-12,102,410754,14367,306,94,93
L0176,2025-02-13,74,134976,971,444,71,61
L0176,2025-02-14,76,268964,13279,532,68,64
L0176,2025-02-15,108,421848,20113,432,97,95
L0176,2025-02-16,103,332278,4511,309,90,78
L0176,2025-02-17,85,285430,8887,510,81,70
L0176,2025-02-18,73,195859,5443,511,65,56
L0176,2025-02-19,87,208365,2734,348,75,71
L0176,2025-02-20,79,324769,11791,553,69,68
L0176,2025-02-21,98,340550,15307,392,95,92
L0176,2025-02-22,100,325800,7259,300,86,85
L0176,2025-02-23,107,231655,4904,321,102,88
L0176,2025-02-24,72,196848,7408,216,68,64
L0176,2025-02-25,100,241700,9067,700,93,79
L0176,2025-02-26,93,294252,14455,651,89,79
L0176,2025-02-27,90,379620,8905,270,87,79
L0176,2025-02-28,86,220504,10599,258,77,73
L0176,2025-03-01,116,303340,10233,696,113,110
L0176,2025-03-02,112,316176,15323,448,103,88
L0176,2025-03-03,89,377271,4463,534,83,73
L0176,2025-03-04,100,250800,11241,300,91,80
L0176,2025-03-05,103,329909,6749,721,97,84
L0176,2025-03-06,96,354816,11740,384,84,82
L0176,2025-03-07,75,210450,8635,525,73,70
L0176,2025-03-08,96,383904,18426,672,92,87
L0176,2025-03-09,92,408756,4379,276,90,87
L0176,2025-03-10,73,135269,5417,292,66,60
L0176,2025-03-11,81,251100,9035,405,73,67
L0176,2025-03-12,92,276644,2669,552,85,84
L0176,2025-03-13,82,247394,8300,328,81,78
L0176,2025-03-14,81,230607,11281,405,75,65
L0176,2025-03-15,96,214368,2323,480,93,82
L0176,2025-03-16,116,382800,2624,348,112,103
L0176,2025-03-17,81,200475,5873,486,69,63
L0176,2025-03-18,76,284088,7466,532,71,63
L0176,2025-03-19,71,148603,3908,213,65,64
L0176,2025-03-20,98,186592,4381,686,88,83
L0176,2025-03-21,98,178654,2061,294,93,86
L0176,2025-03-22,120,304920,4369,360,119,118
L0176,2025-03-23,115,360755,15831,345,108,96
L0176,2025-03-24,81,298404,298405,567,72,66
L0176,2025-03-25,95,411160,14307,380,89,80
L0176,2025-03-26,72,187848,1127,360,71,66
L0176,2025-03-27,103,276040,276041,412,101,93
L0176,2025-03-28,79,178698,5612,553,74,68
L0176,2025-03-29,117,524043,13561,702,111,100
L0176,2025-03-30,105,446355,17574,630,94,90
L0176,2025-03-31,77,174713,5115,385,67,65
L0176,2025-04-01,84,326256,1774,336,77,69
L0176,2025-04-02,78,310908,11330,468,70,61
L0176,2025-04-03,95,336870,6167,570,93,79
L0176,2025-04-04,102,442782,17734,714,98,89
L0176,2025-04-05,99,434808,2642,396,97,83
L0176,2025-04-06,96,230688,7808,288,86,81
L0176,2025-04-07,91,334516,15185,546,85,83
L0176,2025-04-08,89,292988,13683,534,85,76
L0176,2025-04-09,76,266228,2036,228,69,66
L0176,2025-04-10,81,320031,12784,405,76,73
L0176,2025-04-11,102,243780,7534,510,94,87
L0176,2025-04-12,116,329672,11315,580,98,91
L0176,2025-04-13,114,329118,14093,684,100,95
L0176,2025-04-14,79,352577,15008,474,73,68
L0176,2025-04-15,79,235736,8604,395,77,68
L0176,2025-04-16,69,246882,6100,483,60,54
L0176,2025-04-17,97,384605,4430,679,83,81
L0176,2025-04-18,97,369764,14781,485,96,94
L0176,2025-04-19,83,341379,10945,581,71,63
L0176,2025-04-20,112,297024,3367,784,96,84
L0176,2025-04-21,100,279500,3242,400,93,87
L0176,2025-04-22,84,233856,10302,336,75,67
L0176,2025-04-23,96,224256,10356,576,83,78
L0176,2025-04-24,88,163768,3738,352,80,71
L0176,2025-04-25,71,154212,5027,284,69,64
L0176,2025-04-26,120,473880,19472,480,112,98
L0176,2025-04-27,95,238735,4940,285,91,79
L0176,2025-04-28,90,195840,6189,630,81,77
L0176,2025-04-29,98,424242,11994,588,92,87
L0176,2025-04-30,89,361429,2705,623,84,82
L0176,2025-05-01,86,257914,9404,258,81,72
L0176,2025-05-02,74,301698,1644,518,73,71
L0176,2025-05-03,83,327518,8101,415,81,76
L0176,2025-05-04,114,493620,14950,342,103,99
L0176,2025-05-05,75,327900,3219,300,74,64
L0176,2025-05-06,82,365966,15971,574,72,62
L0176,2025-05-07,90,210420,6638,630,82,80
L0176,2025-05-08,97,199626,8243,485,92,88
L0176,2025-05-09,79,305177,8160,237,71,67
L0176,2025-05-10,108,213516,9202,324,99,87
L0176,2025-05-11,121,315689,11990,484,113,109
L0176,2025-05-12,75,214050,4447,300,66,57
L0176,2025-05-12,75,214050,4447,300,66,57
L0176,2025-05-13,80,198960,7951,240,77,70
L0176,2025-05-14,97,334165,8892,388,83,79
L0176,2025-05-15,71,210728,4740,497,61,58
L0176,2025-05-16,79,294117,3686,395,69,66
L0176,2025-05-17,95,190475,6983,665,91,84
L0176,2025-05-18,120,272760,13595,840,113,100
L0176,2025-05-19,89,283287,8537,623,79,78
L0176,2025-05-20,77,300069,2914,231,73,72
L0176,2025-05-21,83,241779,4366,249,73,64
L0176,2025-05-22,92,394680,19145,368,90,81
L0176,2025-05-23,96,368640,4166,480,89,82
L0176,2025-05-24,105,463575,22226,735,92,86
L0176,2025-05-25,112,394016,2183,784,97,90
L0176,2025-05-26,95,393585,4522,285,93,80
L0176,2025-05-27,85,165495,2961,425,74,69
L0176,2025-05-28,76,327864,13471,228,71,66
L0176,2025-05-29,78,256542,6167,546,69,65
L0176,2025-05-30,102,219810,10122,408,89,80
L0176,2025-05-31,116,256360,9417,580,106,100
L0176,2025-06-01,85,358955,3742,340,76,73
L0176,2025-06-02,84,193704,5167,420,82,79
L0176,2025-06-03,70,161700,1107,210,59,54
L0176,2025-06-04,77,329175,3330,308,70,69
L0176,2025-06-05,77,254870,10245,462,71,64
L0176,2025-06-06,91,293566,13643,364,86,83
L0176,2025-06-07,87,391065,19460,261,74,70
L0176,2025-06-08,118,439432,17853,826,100,97
L0176,2025-06-09,82,281588,13696,574,72,66
L0176,2025-06-10,86,216892,10616,344,79,76
L0176,2025-06-11,78,213486,4891,468,71,64
L0176,2025-06-12,87,296844,5201,261,78,72
L0176,2025-06-13,102,230214,4887,714,95,91
L0176,2025-06-14,116,429896,13683,464,111,106
L0176,2025-06-15,118,452176,4295,708,103,102
L0176,2025-06-16,82,194422,9376,328,70,61
L0176,2025-06-17,97,390231,8737,582,88,78
L0176,2025-06-18,81,202338,2422,324,73,64
L0176,2025-06-19,93,219480,2091,279,88,77
L0176,2025-06-20,96,243936,6710,384,94,88
L0176,2025-06-22,100,348700,7882,500,96,93
L0176,2025-06-23,75,309900,3070,375,66,60
L0176,2025-06-24,85,182835,7794,595,73,69
L0176,2025-06-25,99,224037,1795,594,96,83
L0176,2025-06-26,79,186756,2090,474,74,66
L0176,2025-06-27,75,326400,13066,225,72,62
L0176,2025-06-28,86,281822,1503,344,76,71
L0176,2025-06-29,113,324762,9217,452,96,89
L0177,2025-01-01,97,298760,5643,679,96,86
L0177,2025-01-02,120,292920,2242,600,104,99
L0177,2025-01-03,97,305453,11018,291,89,78
L0177,2025-01-04,127,358902,9271,889,116,111
L0177,2025-01-05,118,457840,3877,590,103,93
L0177,2025-01-06,110,255090,7159,330,99,95
L0177,2025-01-07,103,458041,22868,412,94,81
L0177,2025-01-08,106,279946,10926,318,92,89
L0177,2025-01-09,114,502626,5545,342,100,95
L0177,2025-01-10,104,447096,10278,312,98,96
L0177,2025-01-11,139,581576,10104,417,128,112
L0177,2025-01-12,127,548640,26454,762,108,99
L0177,2025-01-13,98,333886,12005,686,92,83
L0177,2025-01-14,87,316941,5852,435,76,75
L0177,2025-01-15,98,314580,1943,294,97,84
L0177,2025-01-16,82,368754,3988,246,80,76
L0177,2025-01-17,108,325620,2577,324,106,94
L0177,2025-01-18,101,324008,3474,505,94,88
L0177,2025-01-19,109,258548,5437,654,107,96
L0177,2025-01-20,106,191648,1807,742,94,85
L0177,2025-01-21,83,260205,7803,415,71,64
L0177,2025-01-22,103,259766,5689,309,101,99
L0177,2025-01-23,81,258066,9711,486,80,77
L0177,2025-01-24,81,340200,14747,324,70,64
L0177,2025-01-25,100,265200,9801,400,88,79
L0177,2025-01-26,135,590625,4411,945,125,107
L0177,2025-01-27,106,296058,12453,318,98,91
L0177,2025-01-28,94,195614,4830,282,89,79
L0177,2025-01-29,112,482160,6544,560,100,89
L0177,2025-01-30,88,391776,15894,352,75,73
L0177,2025-01-31,111,389721,10750,666,103,92
L0177,2025-02-01,141,311892,4108,423,131,117
L0177,2025-02-02,142,431964,11267,994,141,125
L0177,2025-02-03,92,207920,5885,644,81,72
L0177,2025-02-04,96,394176,19618,288,90,77
L0177,2025-02-05,110,456280,5717,330,108,96
L0177,2025-02-06,116,504600,20119,696,114,101
L0177,2025-02-07,114,322050,14852,570,105,96
L0177,2025-02-08,120,507000,24285,840,112,100
L0177,2025-02-09,141,530865,25224,987,137,131
L0177,2025-02-10,86,269094,5627,344,79,74
L0177,2025-02-11,104,269672,13452,728,103,92
L0177,2025-02-12,82,249608,11437,328,81,70
L0177,2025-02-13,115,260475,10281,690,109,103
L0177,2025-02-14,92,349232,5579,276,80,72
L0177,2025-02-15,128,539776,8961,640,124,111
L0177,2025-02-16,107,225235,9522,428,103,99
L0177,2025-02-17,119,478499,16676,714,105,103
L0177,2025-02-18,91,400127,16856,273,84,76
L0177,2025-02-19,90,333360,8075,540,77,73
L0177,2025-02-20,85,373830,6917,255,80,72
L0177,2025-02-21,86,200208,6522,516,74,69
L0177,2025-02-22,141,552720,20729,846,121,107
L0177,2025-02-23,103,439501,2617,515,102,90
L0177,2025-02-24,118,394592,12359,708,103,95
L0177,2025-02-25,82,268632,13071,328,74,66
L0177,2025-02-26,106,261184,6354,318,95,88
L0177,2025-02-27,81,234171,1512,486,73,68
L0177,2025-02-28,107,424790,9784,642,98,97
L0177,2025-03-01,137,567317,25175,822,118,101
L0177,2025-03-02,131,465181,6042,393,117,114
L0177,2025-03-03,102,222462,8878,306,87,79
L0177,2025-03-04,94,413412,14464,282,85,86
L0177,2025-03-05,107,197201,3650,535,96,87
L0177,2025-03-06,113,450983,19702,791,103,100
L0177,2025-03-07,87,170694,3307,522,79,74
L0177,2025-03-08,127,342138,12933,508,124,117
L0177,2025-03-09,99,257598,11771,495,90,80
L0177,2025-03-10,94,244682,1242,564,87,76
L0177,2025-03-11,83,253980,3015,581,74,73
L0177,2025-03-12,101,321281,9743,404,90,78
L0177,2025-03-13,106,343016,2021,636,100,89
L0177,2025-03-14,85,359465,13734,255,74,72
L0177,2025-03-15,135,433350,20999,540,121,105
L0177,2025-03-16,103,451243,11294,721,91,86
L0177,2025-03-17,104,413816,12130,312,101,97
L0177,2025-03-18,98,404936,10548,490,94,91
L0177,2025-03-19,81,176742,7810,405,78,71
L0177,2025-03-20,88,202048,1842,440,83,81
L0177,2025-03-21,101,440158,10464,707,86,77
L0177,2025-03-22,128,533248,26012,384,112,106
L0177,2025-03-23,140,557620,23169,560,122,109
L0177,2025-03-24,102,343740,3205,612,95,86
L0177,2025-03-25,103,428995,3966,515,88,77
L0177,2025-03-26,92,384192,9913,552,79,77
L0177,2025-03-27,108,346140,4469,648,92,90
L0177,2025-03-28,108,213192,4435,756,97,93
L0177,2025-03-29,139,520277,15831,556,133,118
L0177,2025-03-30,101,334613,7987,303,93,85
L0177,2025-03-31,107,242890,3215,535,102,97
L0177,2025-04-01,118,325090,3793,472,109,107
L0177,2025-04-02,119,317254,2571,595,110,99
L0177,2025-04-03,100,212600,4027,300,98,95
L0177,2025-04-04,94,404106,8781,564,89,77
L0177,2025-04-05,122,308782,9272,366,117,105
L0177,2025-04-06,99,242055,5042,495,96,85
L0177,2025-04-07,89,341671,15212,445,77,73
L0177,2025-04-08,100,213100,10386,600,94,89
L0177,2025-04-09,88,216304,7218,264,76,66
L0177,2025-04-10,92,254748,8173,276,82,80
L0177,2025-04-11,114,395466,7327,684,99,95
L0177,2025-04-12,127,333629,9770,381,121,111
L0177,2025-04-13,110,433510,20397,660,98,94
L0177,2025-04-14,113,338887,7252,678,102,94
L0177,2025-04-15,92,244444,4353,276,79,75
L0177,2025-04-16,81,266571,4964,405,72,71
L0177,2025-04-17,108,291168,5318,756,97,91
L0177,2025-04-18,98,181496,2249,588,94,90
L0177,2025-04-19,113,374143,14587,678,100,89
L0177,2025-04-20,137,279891,1505,685,126,113
L0177,2025-04-21,115,485070,20496,690,98,87
L0177,2025-04-22,100,386800,18429,300,98,89
L0177,2025-04-23,113,475504,21340,791,98,89
L0177,2025-04-24,91,253526,8376,273,90,80
L0177,2025-04-26,122,237290,2872,854,112,105
L0177,2025-04-27,127,497586,16264,508,116,108
L0177,2025-04-28,97,342992,10140,291,82,76
L0177,2025-04-29,96,339360,14419,288,88,80
L0177,2025-04-30,106,395698,6278,318,96,93
L0177,2025-05-01,81,358425,12668,486,71,61
L0177,2025-05-02,93,354237,4294,558,88,86
L0177,2025-05-03,114,211470,10114,342,107,100
L0177,2025-05-04,96,326016,10283,672,83,74
L0177,2025-05-05,101,327442,6339,404,91,84
L0177,2025-05-06,111,261627,4626,555,103,93
L0177,2025-05-07,116,288840,7484,812,115,110
L0177,2025-05-08,89,253383,9471,623,86,79
L0177,2025-05-09,83,339304,14327,498,73,64
L0177,2025-05-10,106,197266,8609,742,102,89
L0177,2025-05-11,101,389658,8059,606,95,83
L0177,2025-05-12,115,323035,6553,345,104,89
L0177,2025-05-13,88,311784,6548,528,83,72
L0177,2025-05-14,91,207935,5393,273,82,79
L0177,2025-05-15,89,295747,13237,623,78,68
L0177,2025-05-16,117,432783,3057,819,113,105
L0177,2025-05-17,129,283542,2374,516,114,111
L0177,2025-05-18,103,249569,249570,412,89,83
